mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.118057727813721,0.5353305290852423,0.1450789451599121,0.023324253240072333,,1.0,2,500,"{'max_depth': None, 'max_features': 1.0, 'min_samples_split': 2, 'n_estimators': 500}",-0.03639132309914794,0.21015195429562183,0.2973592508376246,0.5047639533939599,0.5205981293453674,0.29929639295468513,0.20582910537397672,86
6.839418745040893,0.3976082439987296,0.12964634895324706,0.020706554522082424,30,1.0,2,500,"{'max_depth': 30, 'max_features': 1.0, 'min_samples_split': 2, 'n_estimators': 500}",-0.03656002760203969,0.21020982524108178,0.29727603171773376,0.5046787778273913,0.520581997426623,0.29923732092215805,0.2058588151868557,87
1.3300605297088623,0.10714000188380808,0.02605581283569336,0.0036840524415379184,20,1.0,2,100,"{'max_depth': 20, 'max_features': 1.0, 'min_samples_split': 2, 'n_estimators': 100}",-0.03883074029992928,0.20552249731261707,0.2938355149853322,0.5120771702811306,0.5173855277415401,0.2979979940041382,0.20783812145399164,88
1.292173433303833,0.06713727845945941,0.03008260726928711,0.005867388267276645,,1.0,2,100,"{'max_depth': None, 'max_features': 1.0, 'min_samples_split': 2, 'n_estimators': 100}",-0.04061153365019399,0.2043641137834048,0.2925117095988863,0.511667840192765,0.5168272038797883,0.2969518667609301,0.20832156365296597,89
1.4790378570556642,0.16352675094979283,0.03030238151550293,0.010068357496609812,30,1.0,2,100,"{'max_depth': 30, 'max_features': 1.0, 'min_samples_split': 2, 'n_estimators': 100}",-0.04084341504036049,0.20442546801901396,0.2924513363822766,0.5115836965962588,0.5165188225275772,0.2968271816969532,0.208309113749888,90
3.6516586780548095,0.10659381129306356,0.11727433204650879,0.023752675864472165,20,log2,2,500,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 500}",-0.042483533918905136,0.20164118012355037,0.2902412524202965,0.48736651502100603,0.513060840791111,0.28996525088741176,0.20350052259803322,91
4.177622318267822,0.5072896862593171,0.12304668426513672,0.010285356566903459,20,sqrt,2,500,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500}",-0.042483533918905136,0.20164118012355037,0.2902412524202965,0.48736651502100603,0.513060840791111,0.28996525088741176,0.20350052259803322,91
3.8382591247558593,0.23414573204094183,0.12776656150817872,0.029009737422661164,30,log2,2,500,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 500}",-0.044709259267560864,0.201818352532123,0.29182686033664273,0.48701589199472783,0.5112153999953409,0.28943344911825475,0.20374471212885342,93
4.5791089057922365,0.40132327754422004,0.12012271881103516,0.025250143253132733,30,sqrt,2,500,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500}",-0.044709259267560864,0.201818352532123,0.29182686033664273,0.48701589199472783,0.5112153999953409,0.28943344911825475,0.20374471212885342,93
4.471539926528931,0.3641266363590086,0.11011762619018554,0.013922239731065059,,log2,2,500,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 500}",-0.04496162158438621,0.20139062669352725,0.29188173793258065,0.48721699641889293,0.5113642949425085,0.2893784068806246,0.203935878536224,95
4.568116235733032,0.4648839421936865,0.14001083374023438,0.016775368804154703,,sqrt,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500}",-0.04496162158438621,0.20139062669352725,0.29188173793258065,0.48721699641889293,0.5113642949425085,0.2893784068806246,0.203935878536224,95
2.486715793609619,0.21369579363807784,0.08084402084350586,0.017690311750189553,20,sqrt,2,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 300}",-0.042505592785227364,0.20106776369713808,0.2914264345370746,0.4874910006756039,0.5086580709817834,0.2892275354212745,0.20262379448054524,97
2.1350432872772216,0.08212481609254868,0.06761026382446289,0.00952327221276481,20,log2,2,300,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 300}",-0.042505592785227364,0.20106776369713808,0.2914264345370746,0.4874910006756039,0.5086580709817834,0.2892275354212745,0.20262379448054524,97
2.281867265701294,0.07827528282147701,0.07239346504211426,0.008987240480488538,30,sqrt,2,300,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 300}",-0.044308446420674885,0.20119194571086818,0.29283341051792255,0.48761412770372226,0.5079980255343077,0.28906581260922914,0.20308971177513846,99
2.3013775825500487,0.16729272545937499,0.07334327697753906,0.009639182085700727,30,log2,2,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 300}",-0.044308446420674885,0.20119194571086818,0.29283341051792255,0.48761412770372226,0.5079980255343077,0.28906581260922914,0.20308971177513846,99
2.7241944313049316,0.12038060428155012,0.06910719871520996,0.010514376487857807,,sqrt,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 300}",-0.04460451738240079,0.20070420674656497,0.29292071321499447,0.487632983421582,0.5084506215512861,0.2890208015104053,0.20333082813730052,101
2.824916410446167,0.1654344207687662,0.09093947410583496,0.02142627370824261,,log2,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 300}",-0.04460451738240079,0.20070420674656497,0.29292071321499447,0.487632983421582,0.5084506215512861,0.2890208015104053,0.20333082813730052,101
0.8311609268188477,0.10793776285678683,0.027686929702758788,0.007534488196990578,30,sqrt,2,100,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",-0.04324175542172792,0.2000229277514053,0.2858139688353708,0.4941261596944645,0.5035175803135116,0.28804777623460487,0.20317561577624949,103
0.832842493057251,0.055690166480506,0.02555685043334961,0.002603141317111791,30,log2,2,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",-0.04324175542172792,0.2000229277514053,0.2858139688353708,0.4941261596944645,0.5035175803135116,0.28804777623460487,0.20317561577624949,103
0.7869856834411622,0.03749883375560513,0.024856710433959962,0.004074737754779553,,log2,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",-0.04356288581496881,0.19947671745801365,0.285660686173995,0.4944741035596394,0.5039915264234978,0.2880080295600354,0.20349923134806921,105
0.7575506210327149,0.0390346084140509,0.02632603645324707,0.00480273079921386,,sqrt,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",-0.04356288581496881,0.19947671745801365,0.285660686173995,0.4944741035596394,0.5039915264234978,0.2880080295600354,0.20349923134806921,105
0.7432548522949218,0.024330297838735363,0.02404923439025879,0.003208874504335167,20,log2,2,100,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",-0.04831125613032161,0.1994104185926684,0.28443294971614597,0.4956632268000942,0.5060034018495723,0.28743974816563184,0.20572507302418558,107
0.737860107421875,0.07599709502861056,0.023984098434448244,0.0020752406487877066,20,sqrt,2,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",-0.04831125613032161,0.1994104185926684,0.28443294971614597,0.4956632268000942,0.5060034018495723,0.28743974816563184,0.20572507302418558,107
