Student ID,module_code,EXAM %,assessment_number,score,progress_in_semester
64143261,CS161,38.0,5,0.0,0.5
37745329,CS161,6.0,5,100.0,0.5
88111184,CS161,80.0,5,100.0,0.5
31503805,CS161,0.0,5,92.0,0.5
59893819,CS161,41.0,5,100.0,0.5
78624338,CS161,2.0,5,45.0,0.5
99960697,CS161,4.0,5,65.0,0.5
37472776,CS161,45.0,5,100.0,0.5
68646423,CS161,55.0,5,94.0,0.5
88915223,CS161,0.0,5,0.0,0.5
55399622,CS161,9.0,5,53.0,0.5
19160332,CS161,0.0,5,12.0,0.5
63573517,CS161,16.0,5,34.0,0.5
33049620,CS161,92.0,5,100.0,0.5
95769492,CS161,7.0,5,62.0,0.5
84794466,CS161,0.0,5,0.0,0.5
63012496,CS161,44.0,5,96.0,0.5
34135965,CS161,43.0,5,64.0,0.5
94085509,CS161,0.0,5,0.0,0.5
85787367,CS161,7.0,5,0.0,0.5
31653483,CS161,20.0,5,54.0,0.5
25331138,CS161,82.0,5,100.0,0.5
54641275,CS161,15.0,5,82.0,0.5
42870678,CS161,92.0,5,100.0,0.5
77386168,CS161,81.0,5,100.0,0.5
82158642,CS161,35.0,5,91.0,0.5
21630795,CS161,81.0,5,100.0,0.5
20784336,CS161,78.0,5,100.0,0.5
39373972,CS161,5.0,5,16.0,0.5
85233385,CS161,49.0,5,100.0,0.5
87142367,CS161,49.0,5,100.0,0.5
56431698,CS161,0.0,5,17.0,0.5
19492041,CS161,90.0,5,100.0,0.5
49334302,CS161,19.0,5,82.0,0.5
26599288,CS161,25.0,5,23.0,0.5
64992499,CS161,0.0,5,0.0,0.5
59919093,CS161,52.0,5,100.0,0.5
63958316,CS161,67.0,5,100.0,0.5
68205776,CS161,13.0,5,89.0,0.5
47416214,CS161,19.0,5,88.0,0.5
97528476,CS161,90.0,5,100.0,0.5
19003975,CS161,56.0,5,100.0,0.5
41416595,CS161,53.0,5,69.0,0.5
18478977,CS161,64.0,5,100.0,0.5
48671530,CS161,85.0,5,100.0,0.5
30468596,CS161,1.0,5,88.0,0.5
55801775,CS161,13.0,5,82.0,0.5
68901214,CS161,28.0,5,100.0,0.5
45249213,CS161,35.0,5,0.0,0.5
26584428,CS161,74.0,5,91.0,0.5
55407966,CS161,10.0,5,68.0,0.5
37149016,CS161,41.0,5,60.0,0.5
54348464,CS161,77.0,5,100.0,0.5
35632171,CS161,0.0,5,44.0,0.5
44892818,CS161,25.0,5,43.0,0.5
73557003,CS161,36.0,5,49.0,0.5
64945179,CS161,39.0,5,82.0,0.5
61148442,CS161,51.0,5,100.0,0.5
62686607,CS161,8.0,5,0.0,0.5
85268727,CS161,54.0,5,49.0,0.5
48354119,CS161,26.0,5,0.0,0.5
51513687,CS161,30.0,5,96.0,0.5
93012570,CS161,69.0,5,100.0,0.5
30692683,CS161,0.0,5,87.0,0.5
58000939,CS161,85.0,5,100.0,0.5
34002125,CS161,0.0,6,0.0,0.6
59334742,CS161,0.0,6,0.0,0.6
28249094,CS161,61.0,6,100.0,0.6
80757531,CS161,70.0,6,100.0,0.6
93675090,CS161,38.0,6,0.0,0.6
76821156,CS161,0.0,6,60.0,0.6
83016591,CS161,83.0,6,92.0,0.6
89400160,CS161,0.0,6,0.0,0.6
63767996,CS161,48.0,6,67.0,0.6
32221102,CS161,28.0,6,49.0,0.6
11995577,CS161,38.0,6,54.0,0.6
17619064,CS161,15.0,6,0.0,0.6
32446864,CS161,53.0,6,64.0,0.6
82801786,CS161,0.0,6,0.0,0.6
51246713,CS161,65.0,6,100.0,0.6
69563061,CS161,27.0,6,0.0,0.6
14708099,CS161,0.0,6,0.0,0.6
42600414,CS161,11.0,6,56.00000000000001,0.6
62912601,CS161,48.0,6,11.0,0.6
29933757,CS161,35.0,6,100.0,0.6
14992696,CS161,0.0,6,71.0,0.6
57778284,CS161,11.0,6,54.0,0.6
48118722,CS161,44.0,6,83.0,0.6
82073453,CS161,0.0,6,57.99999999999999,0.6
65312480,CS161,53.0,6,0.0,0.6
43455746,CS161,13.0,6,41.0,0.6
12039636,CS161,48.0,6,100.0,0.6
85627452,CS161,5.0,6,48.0,0.6
78594106,CS161,41.0,6,30.0,0.6
59003785,CS161,10.0,6,0.0,0.6
87929681,CS161,0.0,6,0.0,0.6
72970314,CS161,0.0,6,0.0,0.6
43378720,CS161,0.0,6,0.0,0.6
34484779,CS161,28.0,6,44.0,0.6
13731882,CS161,37.0,6,54.0,0.6
36010927,CS161,0.0,6,0.0,0.6
48465241,CS161,50.0,6,78.0,0.6
16223371,CS161,50.0,6,28.000000000000004,0.6
72827820,CS161,0.0,6,0.0,0.6
46238708,CS161,10.0,6,100.0,0.6
54313853,CS161,17.0,6,78.0,0.6
77630350,CS161,69.0,6,100.0,0.6
93546547,CS161,53.0,6,100.0,0.6
81671909,CS161,78.0,6,100.0,0.6
85443891,CS161,54.0,6,100.0,0.6
35348136,CS161,62.0,6,100.0,0.6
22307456,CS161,76.0,6,78.0,0.6
82999094,CS161,49.0,6,57.99999999999999,0.6
76935586,CS161,0.0,6,33.0,0.6
41312106,CS161,18.0,6,87.0,0.6
96645647,CS161,48.0,6,76.0,0.6
72308679,CS161,9.0,6,100.0,0.6
87283794,CS161,74.0,6,100.0,0.6
84150618,CS161,77.0,6,100.0,0.6
66088281,CS161,16.0,6,100.0,0.6
13022259,CS161,78.0,6,100.0,0.6
71082361,CS161,92.0,6,93.0,0.6
81163166,CS161,69.0,6,100.0,0.6
53292236,CS161,69.0,6,56.00000000000001,0.6
99912338,CS161,29.0,6,100.0,0.6
74963938,CS161,59.0,6,100.0,0.6
66510180,CS161,25.0,6,100.0,0.6
74779884,CS161,98.0,6,100.0,0.6
88756438,CS161,65.0,6,100.0,0.6
49510500,CS161,25.0,6,100.0,0.6
93509703,CS161,40.0,6,99.0,0.6
75190992,CS161,23.0,6,52.0,0.6
78544164,CS161,83.0,6,100.0,0.6
84275168,CS161,41.0,6,100.0,0.6
81191987,CS161,20.0,6,0.0,0.6
29649479,CS161,88.0,6,51.0,0.6
46717500,CS161,39.0,6,100.0,0.6
70822325,CS161,18.0,6,69.0,0.6
23917602,CS161,61.0,6,100.0,0.6
35888495,CS161,80.0,6,100.0,0.6
95120612,CS161,28.0,6,89.0,0.6
70665806,CS161,82.0,6,100.0,0.6
62846607,CS161,59.0,6,44.0,0.6
48715165,CS161,59.0,6,100.0,0.6
62114010,CS161,45.0,6,50.0,0.6
56526290,CS161,37.0,6,95.0,0.6
81897019,CS161,69.0,6,100.0,0.6
48462369,CS161,4.0,6,31.0,0.6
78282477,CS161,30.0,6,78.0,0.6
73224306,CS161,17.0,6,92.0,0.6
17828528,CS161,60.0,6,100.0,0.6
30901180,CS161,31.0,6,60.0,0.6
78843637,CS161,66.0,6,100.0,0.6
27625814,CS161,51.0,6,100.0,0.6
97156076,CS161,3.0,6,0.0,0.6
61255307,CS161,5.0,6,100.0,0.6
49385116,CS161,26.0,6,44.0,0.6
28563648,CS161,34.0,6,100.0,0.6
53347481,CS161,3.0,6,78.0,0.6
88451462,CS161,83.0,6,100.0,0.6
81577123,CS161,60.0,6,100.0,0.6
14383148,CS161,43.0,6,100.0,0.6
21035456,CS161,73.0,6,100.0,0.6
70265517,CS161,44.0,6,100.0,0.6
74558525,CS161,26.0,6,100.0,0.6
66286017,CS161,13.0,6,100.0,0.6
89230778,CS161,42.0,6,83.0,0.6
55672463,CS161,23.0,6,100.0,0.6
59809646,CS161,60.0,6,100.0,0.6
85516093,CS161,19.0,6,94.0,0.6
61096547,CS161,44.0,6,100.0,0.6
31128159,CS161,45.0,6,0.0,0.6
65061850,CS161,76.0,6,100.0,0.6
72136471,CS161,38.0,6,100.0,0.6
12173443,CS161,12.0,6,48.0,0.6
30511442,CS161,32.0,6,100.0,0.6
41816562,CS161,47.0,6,100.0,0.6
68353261,CS161,65.0,6,100.0,0.6
76138889,CS161,68.0,6,100.0,0.6
70127686,CS161,33.0,6,82.0,0.6
18845591,CS161,43.0,6,100.0,0.6
80307541,CS161,78.0,6,100.0,0.6
92445765,CS161,42.0,6,67.0,0.6
11372849,CS161,83.0,6,100.0,0.6
33699786,CS161,36.0,6,100.0,0.6
60276362,CS161,12.0,6,77.0,0.6
41987800,CS161,30.0,6,100.0,0.6
47759014,CS161,47.0,6,77.0,0.6
44977117,CS161,20.0,6,56.00000000000001,0.6
36691348,CS161,27.0,6,100.0,0.6
75210751,CS161,3.0,6,72.0,0.6
64280419,CS161,70.0,6,70.0,0.6
95724042,CS161,57.0,6,100.0,0.6
17916583,CS161,91.0,6,100.0,0.6
48527230,CS161,73.0,6,100.0,0.6
75715775,CS161,17.0,6,87.0,0.6
77434708,CS161,11.0,6,100.0,0.6
70081802,CS161,15.0,6,44.0,0.6
23296864,CS161,3.0,6,0.0,0.6
58213848,CS161,26.0,6,0.0,0.6
73958512,CS161,0.0,6,94.0,0.6
66460544,CS161,65.0,6,100.0,0.6
47844746,CS161,0.0,6,100.0,0.6
74112974,CS161,35.0,6,100.0,0.6
73219758,CS161,54.0,6,77.0,0.6
50967821,CS161,61.0,6,89.0,0.6
53063229,CS161,46.0,6,89.0,0.6
24126422,CS161,17.0,6,100.0,0.6
79836911,CS161,5.0,6,0.0,0.6
80058174,CS161,31.0,6,77.0,0.6
80468427,CS161,23.0,6,0.0,0.6
23504839,CS161,44.0,6,33.0,0.6
45020243,CS161,5.0,6,72.0,0.6
22361337,CS161,28.0,6,56.00000000000001,0.6
29697244,CS161,68.0,6,100.0,0.6
19370915,CS161,35.0,6,100.0,0.6
88664967,CS161,63.0,6,100.0,0.6
54840987,CS161,56.0,6,77.0,0.6
62845749,CS161,21.0,6,56.00000000000001,0.6
51109886,CS161,50.0,6,56.00000000000001,0.6
86167338,CS161,55.0,6,100.0,0.6
59825857,CS161,43.0,6,100.0,0.6
36733977,CS161,75.0,6,95.0,0.6
34171685,CS161,33.0,6,77.0,0.6
48781279,CS161,7.0,6,100.0,0.6
90155569,CS161,33.0,6,100.0,0.6
16274438,CS161,46.0,6,37.0,0.6
73498893,CS161,10.0,6,56.00000000000001,0.6
67170149,CS161,49.0,6,72.0,0.6
97027020,CS161,0.0,6,22.0,0.6
95853854,CS161,47.0,6,73.0,0.6
27375601,CS161,6.0,6,31.0,0.6
66626083,CS161,44.0,6,100.0,0.6
25516569,CS161,14.0,6,61.0,0.6
59545049,CS161,59.0,6,100.0,0.6
49612785,CS161,63.0,6,89.0,0.6
60961279,CS161,17.0,6,56.00000000000001,0.6
97566637,CS161,25.0,6,100.0,0.6
99801182,CS161,28.0,6,100.0,0.6
24113904,CS161,42.0,6,100.0,0.6
71014394,CS161,35.0,6,44.0,0.6
63281671,CS161,28.0,6,68.0,0.6
74452358,CS161,50.0,6,11.0,0.6
90219343,CS161,34.0,6,100.0,0.6
45627083,CS161,5.0,6,0.0,0.6
25381424,CS161,81.0,6,100.0,0.6
65970573,CS161,28.0,6,100.0,0.6
60912130,CS161,50.0,6,89.0,0.6
98977019,CS161,70.0,6,87.0,0.6
16978276,CS161,44.0,6,100.0,0.6
65786686,CS161,13.0,6,100.0,0.6
15978528,CS161,18.0,6,100.0,0.6
48164537,CS161,14.0,6,0.0,0.6
37673922,CS161,93.0,6,100.0,0.6
88226151,CS161,23.0,6,50.0,0.6
67299557,CS161,45.0,6,56.00000000000001,0.6
29057187,CS161,73.0,6,73.0,0.6
18153671,CS161,83.0,6,100.0,0.6
61177295,CS161,8.0,6,74.0,0.6
73115871,CS161,61.0,6,100.0,0.6
84423917,CS161,44.0,6,100.0,0.6
29165893,CS161,31.0,6,83.0,0.6
20166054,CS161,5.0,6,33.0,0.6
74746631,CS161,26.0,6,100.0,0.6
68404087,CS161,68.0,6,100.0,0.6
45839073,CS161,83.0,6,33.0,0.6
46836101,CS161,0.0,6,0.0,0.6
87998809,CS161,13.0,6,56.00000000000001,0.6
18392752,CS161,36.0,6,56.00000000000001,0.6
86993802,CS161,46.0,6,67.0,0.6
25109838,CS161,59.0,6,82.0,0.6
53691552,CS161,13.0,6,100.0,0.6
56342855,CS161,77.0,6,100.0,0.6
14369025,CS161,10.0,6,100.0,0.6
86096939,CS161,67.0,6,100.0,0.6
25399185,CS161,67.0,6,93.0,0.6
61509943,CS161,53.0,6,88.0,0.6
67528806,CS161,50.0,6,100.0,0.6
84953779,CS161,14.0,6,78.0,0.6
60432123,CS161,24.0,6,100.0,0.6
68839955,CS161,8.0,6,100.0,0.6
91067966,CS161,6.0,6,81.0,0.6
82228479,CS161,0.0,6,0.0,0.6
95762589,CS161,32.0,6,84.0,0.6
88931603,CS161,0.0,6,22.0,0.6
92485465,CS161,31.0,6,67.0,0.6
28869403,CS161,10.0,6,99.0,0.6
91392631,CS161,26.0,6,56.00000000000001,0.6
54449931,CS161,0.0,6,67.0,0.6
56051401,CS161,17.0,6,67.0,0.6
94167786,CS161,19.0,6,89.0,0.6
89900402,CS161,26.0,6,44.0,0.6
34514357,CS161,73.0,6,100.0,0.6
99522393,CS161,40.0,6,68.0,0.6
42340012,CS161,48.0,6,100.0,0.6
49118129,CS161,0.0,6,0.0,0.6
42840867,CS161,10.0,6,0.0,0.6
77027493,CS161,53.0,6,93.0,0.6
15993142,CS161,35.0,6,100.0,0.6
89129288,CS161,52.0,6,78.0,0.6
64729486,CS161,67.0,6,100.0,0.6
87080516,CS161,54.0,6,94.0,0.6
52357886,CS161,68.0,6,100.0,0.6
44602941,CS161,40.0,6,83.0,0.6
63873490,CS161,15.0,6,100.0,0.6
93228999,CS161,22.0,6,0.0,0.6
63302115,CS161,57.0,6,100.0,0.6
84852399,CS161,46.0,6,67.0,0.6
72929888,CS161,69.0,6,100.0,0.6
42375295,CS161,28.0,6,74.0,0.6
47461374,CS161,90.0,6,100.0,0.6
58339563,CS161,27.0,6,73.0,0.6
62841925,CS161,55.0,6,100.0,0.6
73015180,CS161,40.0,6,67.0,0.6
66548948,CS161,78.0,6,100.0,0.6
16165713,CS161,50.0,6,100.0,0.6
21688572,CS161,35.0,6,0.0,0.6
69106678,CS161,63.0,6,56.00000000000001,0.6
86142462,CS161,75.0,6,77.0,0.6
20973671,CS161,19.0,6,56.00000000000001,0.6
80120841,CS161,70.0,6,100.0,0.6
60261823,CS161,86.0,6,100.0,0.6
51756795,CS161,25.0,6,51.0,0.6
52026299,CS161,78.0,6,100.0,0.6
93371516,CS161,17.0,6,78.0,0.6
67160908,CS161,83.0,6,100.0,0.6
97419264,CS161,66.0,6,100.0,0.6
48446441,CS161,5.0,6,0.0,0.6
89367722,CS161,38.0,6,100.0,0.6
72116436,CS161,45.0,6,44.0,0.6
54994494,CS161,58.0,6,100.0,0.6
54445555,CS161,18.0,6,100.0,0.6
56404215,CS161,42.0,6,100.0,0.6
83593137,CS161,16.0,6,89.0,0.6
49940596,CS161,0.0,6,28.000000000000004,0.6
71790299,CS161,46.0,6,64.0,0.6
11628125,CS161,48.0,6,100.0,0.6
96404089,CS161,43.0,6,36.0,0.6
46177638,CS161,0.0,6,76.0,0.6
69034095,CS161,0.0,6,0.0,0.6
34235383,CS161,17.0,6,89.0,0.6
82920138,CS161,15.0,6,0.0,0.6
33275055,CS161,29.0,6,100.0,0.6
59134235,CS161,53.0,6,100.0,0.6
43038785,CS161,8.0,6,100.0,0.6
21569802,CS161,0.0,6,100.0,0.6
68004068,CS161,6.0,6,0.0,0.6
82112655,CS161,31.0,6,56.00000000000001,0.6
55651327,CS161,29.0,6,0.0,0.6
89047243,CS161,70.0,6,76.0,0.6
20603140,CS161,55.0,6,89.0,0.6
89693072,CS161,19.0,6,56.00000000000001,0.6
45464356,CS161,20.0,6,100.0,0.6
41964379,CS161,53.0,6,93.0,0.6
32884015,CS161,43.0,6,100.0,0.6
32291309,CS161,26.0,6,97.0,0.6
59735613,CS161,10.0,6,89.0,0.6
52425323,CS161,47.0,6,96.0,0.6
74341696,CS161,60.0,6,77.0,0.6
28159689,CS161,46.0,6,67.0,0.6
17126904,CS161,62.0,6,100.0,0.6
34670311,CS161,63.0,6,100.0,0.6
60585709,CS161,11.0,6,48.0,0.6
76539077,CS161,42.0,6,100.0,0.6
93139542,CS161,46.0,6,44.0,0.6
61451399,CS161,19.0,6,50.0,0.6
41554586,CS161,11.0,6,56.00000000000001,0.6
93123214,CS161,60.0,6,100.0,0.6
94802188,CS161,41.0,6,67.0,0.6
78494297,CS161,34.0,6,87.0,0.6
13516601,CS161,5.0,6,22.0,0.6
71049099,CS161,43.0,6,86.0,0.6
97690340,CS161,53.0,6,100.0,0.6
96097012,CS161,55.0,6,100.0,0.6
94583154,CS161,50.0,6,56.00000000000001,0.6
32941963,CS161,67.0,6,100.0,0.6
20950006,CS161,56.0,6,100.0,0.6
18342686,CS161,5.0,6,71.0,0.6
30523399,CS161,50.0,6,89.0,0.6
58822337,CS161,54.0,6,100.0,0.6
12626419,CS161,40.0,6,100.0,0.6
35250290,CS161,45.0,6,93.0,0.6
93293478,CS161,43.0,6,95.0,0.6
65818849,CS161,43.0,6,26.0,0.6
66914268,CS161,38.0,6,78.0,0.6
23501065,CS161,66.0,6,100.0,0.6
78700130,CS161,14.0,6,56.00000000000001,0.6
82634093,CS161,39.0,6,91.0,0.6
94969579,CS161,44.0,6,0.0,0.6
93749928,CS161,23.0,6,56.00000000000001,0.6
39689239,CS161,2.0,6,20.0,0.6
38247362,CS161,8.0,6,87.0,0.6
72537638,CS161,0.0,6,0.0,0.6
61497114,CS161,0.0,6,53.0,0.6
22551398,CS161,31.0,6,100.0,0.6
47121414,CS161,37.0,6,89.0,0.6
38860849,CS161,64.0,6,100.0,0.6
77816651,CS161,80.0,6,56.00000000000001,0.6
78690622,CS161,15.0,6,0.0,0.6
81957281,CS161,10.0,6,78.0,0.6
39784903,CS161,38.0,6,100.0,0.6
25550236,CS161,0.0,6,0.0,0.6
95802939,CS161,70.0,6,100.0,0.6
25693562,CS161,60.0,6,100.0,0.6
36531295,CS161,0.0,6,0.0,0.6
58343093,CS161,0.0,6,44.0,0.6
59836802,CS161,69.0,6,93.0,0.6
76714430,CS161,0.0,6,0.0,0.6
89797051,CS161,10.0,6,0.0,0.6
43787117,CS161,12.0,6,94.0,0.6
75684190,CS161,5.0,6,0.0,0.6
27370046,CS161,5.0,6,22.0,0.6
85864105,CS161,29.0,6,56.00000000000001,0.6
17540469,CS161,81.0,6,100.0,0.6
90205242,CS161,52.0,6,93.0,0.6
48045170,CS161,23.0,6,51.0,0.6
99995385,CS161,0.0,6,8.0,0.6
24790246,CS161,24.0,6,96.0,0.6
47057162,CS161,0.0,6,12.0,0.6
82305757,CS161,23.0,6,0.0,0.6
91258907,CS161,0.0,6,0.0,0.6
16759226,CS161,25.0,6,100.0,0.6
37800456,CS161,18.0,6,67.0,0.6
22135913,CS161,48.0,6,93.0,0.6
12152832,CS161,56.0,6,93.0,0.6
30230101,CS161,84.0,6,100.0,0.6
63284343,CS161,45.0,6,100.0,0.6
35119117,CS161,18.0,6,61.0,0.6
65118069,CS161,35.0,6,100.0,0.6
65157349,CS161,30.0,6,11.0,0.6
48343110,CS161,40.0,6,100.0,0.6
74711966,CS161,8.0,6,100.0,0.6
88189847,CS161,28.0,6,100.0,0.6
77669391,CS161,42.0,6,56.00000000000001,0.6
56643669,CS161,28.0,6,91.0,0.6
30079405,CS161,26.0,6,62.0,0.6
60414961,CS161,63.0,6,67.0,0.6
59084601,CS161,14.0,6,0.0,0.6
90198723,CS161,17.0,6,94.0,0.6
24076910,CS161,53.0,6,100.0,0.6
23696390,CS161,5.0,6,0.0,0.6
45453740,CS161,49.0,6,100.0,0.6
26111335,CS161,10.0,6,100.0,0.6
82073994,CS161,0.0,6,0.0,0.6
42739989,CS161,56.0,6,56.00000000000001,0.6
23971090,CS161,0.0,6,79.0,0.6
95030015,CS161,78.0,6,100.0,0.6
22896594,CS161,50.0,6,60.0,0.6
82965743,CS161,80.0,6,100.0,0.6
14672318,CS161,64.0,6,100.0,0.6
30877387,CS161,55.0,6,83.0,0.6
12306119,CS161,12.0,6,56.00000000000001,0.6
43094536,CS161,58.0,6,100.0,0.6
69309190,CS161,0.0,6,100.0,0.6
64198576,CS161,38.0,6,99.0,0.6
63681096,CS161,37.0,6,100.0,0.6
57800387,CS161,83.0,6,100.0,0.6
69023507,CS161,7.0,6,27.0,0.6
83146186,CS161,13.0,6,11.0,0.6
53957925,CS161,38.0,6,100.0,0.6
90926702,CS161,90.0,6,97.0,0.6
68443482,CS161,57.0,6,78.0,0.6
34323592,CS161,5.0,6,93.0,0.6
96304251,CS161,53.0,6,100.0,0.6
27936987,CS161,28.0,6,76.0,0.6
15214948,CS161,40.0,6,88.0,0.6
84536412,CS161,31.0,6,89.0,0.6
58157905,CS161,60.0,6,89.0,0.6
96968862,CS161,17.0,6,38.0,0.6
86497933,CS161,14.0,6,99.0,0.6
31397192,CS161,48.0,6,44.0,0.6
99658767,CS161,16.0,6,100.0,0.6
64371535,CS161,35.0,6,0.0,0.6
66867809,CS161,24.0,6,92.0,0.6
71065720,CS161,85.0,6,100.0,0.6
11204571,CS161,88.0,6,100.0,0.6
61717879,CS161,0.0,6,100.0,0.6
24127710,CS161,8.0,6,0.0,0.6
67262233,CS161,30.0,6,100.0,0.6
87601200,CS161,21.0,6,60.0,0.6
49891974,CS161,51.0,6,100.0,0.6
72496892,CS161,48.0,6,84.0,0.6
51427713,CS161,70.0,6,79.0,0.6
58047508,CS161,0.0,6,0.0,0.6
84011888,CS161,14.0,6,27.0,0.6
44965222,CS161,55.0,6,31.0,0.6
36161314,CS161,27.0,6,56.00000000000001,0.6
34349175,CS161,0.0,6,0.0,0.6
88699903,CS161,90.0,6,100.0,0.6
89287824,CS161,8.0,6,99.0,0.6
76576071,CS161,0.0,6,0.0,0.6
33451338,CS161,0.0,6,0.0,0.6
99632235,CS161,45.0,6,100.0,0.6
20272886,CS161,54.0,6,91.0,0.6
17988839,CS161,13.0,6,0.0,0.6
84573777,CS161,10.0,6,0.0,0.6
35507225,CS161,10.0,6,100.0,0.6
26873519,CS161,41.0,6,54.0,0.6
45536963,CS161,43.0,6,44.0,0.6
30822116,CS161,5.0,6,33.0,0.6
44417178,CS161,28.0,6,62.0,0.6
59784821,CS161,0.0,6,0.0,0.6
76510898,CS161,0.0,6,0.0,0.6
23701729,CS161,51.0,6,86.0,0.6
82770253,CS161,65.0,6,83.0,0.6
81786701,CS161,65.0,6,100.0,0.6
55146620,CS161,71.0,6,56.00000000000001,0.6
11756745,CS161,12.0,6,0.0,0.6
81131461,CS161,43.0,6,94.0,0.6
99855326,CS161,12.0,6,0.0,0.6
82967676,CS161,66.0,6,82.0,0.6
63066927,CS161,17.0,6,31.0,0.6
73779400,CS161,48.0,6,78.0,0.6
71373382,CS161,61.0,6,62.0,0.6
52911365,CS161,47.0,6,100.0,0.6
43114643,CS161,32.0,6,87.0,0.6
72735869,CS161,56.0,6,100.0,0.6
47593950,CS161,38.0,6,0.0,0.6
64143261,CS161,38.0,6,0.0,0.6
37745329,CS161,6.0,6,100.0,0.6
88111184,CS161,80.0,6,100.0,0.6
31503805,CS161,0.0,6,0.0,0.6
59893819,CS161,41.0,6,100.0,0.6
78624338,CS161,2.0,6,70.0,0.6
99960697,CS161,4.0,6,66.0,0.6
37472776,CS161,45.0,6,100.0,0.6
68646423,CS161,55.0,6,56.00000000000001,0.6
88915223,CS161,0.0,6,0.0,0.6
55399622,CS161,9.0,6,88.0,0.6
19160332,CS161,0.0,6,0.0,0.6
63573517,CS161,16.0,6,85.0,0.6
33049620,CS161,92.0,6,100.0,0.6
95769492,CS161,7.0,6,83.0,0.6
84794466,CS161,0.0,6,0.0,0.6
63012496,CS161,44.0,6,100.0,0.6
34135965,CS161,43.0,6,67.0,0.6
94085509,CS161,0.0,6,0.0,0.6
85787367,CS161,7.0,6,0.0,0.6
31653483,CS161,20.0,6,100.0,0.6
25331138,CS161,82.0,6,100.0,0.6
54641275,CS161,15.0,6,67.0,0.6
42870678,CS161,92.0,6,100.0,0.6
77386168,CS161,81.0,6,100.0,0.6
82158642,CS161,35.0,6,56.00000000000001,0.6
21630795,CS161,81.0,6,100.0,0.6
20784336,CS161,78.0,6,100.0,0.6
39373972,CS161,5.0,6,71.0,0.6
85233385,CS161,49.0,6,90.0,0.6
87142367,CS161,49.0,6,100.0,0.6
56431698,CS161,0.0,6,16.0,0.6
19492041,CS161,90.0,6,100.0,0.6
49334302,CS161,19.0,6,87.0,0.6
26599288,CS161,25.0,6,56.00000000000001,0.6
64992499,CS161,0.0,6,0.0,0.6
59919093,CS161,52.0,6,67.0,0.6
63958316,CS161,67.0,6,89.0,0.6
68205776,CS161,13.0,6,99.0,0.6
47416214,CS161,19.0,6,100.0,0.6
97528476,CS161,90.0,6,100.0,0.6
19003975,CS161,56.0,6,100.0,0.6
41416595,CS161,53.0,6,90.0,0.6
18478977,CS161,64.0,6,100.0,0.6
48671530,CS161,85.0,6,100.0,0.6
30468596,CS161,1.0,6,100.0,0.6
55801775,CS161,13.0,6,94.0,0.6
68901214,CS161,28.0,6,28.000000000000004,0.6
45249213,CS161,35.0,6,54.0,0.6
26584428,CS161,74.0,6,100.0,0.6
55407966,CS161,10.0,6,61.0,0.6
37149016,CS161,41.0,6,0.0,0.6
54348464,CS161,77.0,6,100.0,0.6
35632171,CS161,0.0,6,0.0,0.6
44892818,CS161,25.0,6,78.0,0.6
73557003,CS161,36.0,6,20.0,0.6
64945179,CS161,39.0,6,23.0,0.6
61148442,CS161,51.0,6,84.0,0.6
62686607,CS161,8.0,6,44.0,0.6
85268727,CS161,54.0,6,0.0,0.6
48354119,CS161,26.0,6,6.0,0.6
51513687,CS161,30.0,6,100.0,0.6
93012570,CS161,69.0,6,100.0,0.6
30692683,CS161,0.0,6,100.0,0.6
58000939,CS161,85.0,6,100.0,0.6
34002125,CS161,0.0,7,0.0,0.7
59334742,CS161,0.0,7,0.0,0.7
28249094,CS161,61.0,7,100.0,0.7
80757531,CS161,70.0,7,100.0,0.7
93675090,CS161,38.0,7,13.0,0.7
76821156,CS161,0.0,7,24.0,0.7
83016591,CS161,83.0,7,94.0,0.7
89400160,CS161,0.0,7,0.0,0.7
63767996,CS161,48.0,7,42.0,0.7
32221102,CS161,28.0,7,75.0,0.7
11995577,CS161,38.0,7,34.0,0.7
17619064,CS161,15.0,7,3.0,0.7
32446864,CS161,53.0,7,100.0,0.7
82801786,CS161,0.0,7,25.0,0.7
51246713,CS161,65.0,7,68.0,0.7
69563061,CS161,27.0,7,0.0,0.7
14708099,CS161,0.0,7,0.0,0.7
42600414,CS161,11.0,7,8.0,0.7
62912601,CS161,48.0,7,4.0,0.7
29933757,CS161,35.0,7,69.0,0.7
14992696,CS161,0.0,7,15.0,0.7
57778284,CS161,11.0,7,57.99999999999999,0.7
48118722,CS161,44.0,7,56.00000000000001,0.7
82073453,CS161,0.0,7,9.0,0.7
65312480,CS161,53.0,7,63.0,0.7
43455746,CS161,13.0,7,13.0,0.7
12039636,CS161,48.0,7,90.0,0.7
85627452,CS161,5.0,7,39.0,0.7
78594106,CS161,41.0,7,40.0,0.7
59003785,CS161,10.0,7,0.0,0.7
87929681,CS161,0.0,7,0.0,0.7
72970314,CS161,0.0,7,50.0,0.7
43378720,CS161,0.0,7,0.0,0.7
34484779,CS161,28.0,7,26.0,0.7
13731882,CS161,37.0,7,74.0,0.7
36010927,CS161,0.0,7,26.0,0.7
48465241,CS161,50.0,7,87.0,0.7
16223371,CS161,50.0,7,30.0,0.7
72827820,CS161,0.0,7,0.0,0.7
46238708,CS161,10.0,7,78.0,0.7
54313853,CS161,17.0,7,100.0,0.7
77630350,CS161,69.0,7,100.0,0.7
93546547,CS161,53.0,7,100.0,0.7
81671909,CS161,78.0,7,90.0,0.7
85443891,CS161,54.0,7,90.0,0.7
